n,a,m2,contagious_set,computation_time,timestamp
136,96,9,"[11, 23, 24, 26, 67, 86, 88, 91, 97]",0.05101656913757324,2025-12-17T21:48:41.936805
136,97,10,"[1, 5, 16, 18, 30, 56, 57, 58, 63, 86]",0.0684349536895752,2025-12-17T21:48:42.005344
136,98,7,"[0, 19, 38, 57, 76, 95, 114]",0.030432462692260742,2025-12-17T21:48:42.035882
136,99,4,"[0, 34, 68, 102]",0.009318113327026367,2025-12-17T21:48:42.045296
136,100,10,"[3, 12, 23, 25, 42, 54, 60, 104, 123, 124]",0.07370877265930176,2025-12-17T21:48:42.119068
136,101,9,"[8, 17, 18, 58, 60, 71, 84, 124, 131]",0.059101104736328125,2025-12-17T21:48:42.178283
136,102,20,"[0, 6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84, 90, 96, 102, 108, 114]",0.22929143905639648,2025-12-17T21:48:42.407683
136,103,9,"[0, 15, 30, 45, 60, 75, 90, 105, 120]",0.048818349838256836,2025-12-17T21:48:42.456609
136,104,9,"[40, 63, 66, 70, 109, 114, 115, 121, 133]",0.06881928443908691,2025-12-17T21:48:42.525534
136,105,4,"[0, 34, 68, 102]",0.009163379669189453,2025-12-17T21:48:42.534809
136,106,11,"[0, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120]",0.07993149757385254,2025-12-17T21:48:42.614824
136,107,6,"[11, 17, 49, 58, 74, 92]",0.023905515670776367,2025-12-17T21:48:42.638838
136,108,9,"[11, 23, 24, 26, 67, 86, 88, 91, 97]",0.0517725944519043,2025-12-17T21:48:42.690775
136,109,9,"[0, 15, 30, 45, 60, 75, 90, 105, 120]",0.0521235466003418,2025-12-17T21:48:42.743009
136,110,5,"[17, 20, 49, 75, 92]",0.016513347625732422,2025-12-17T21:48:42.759629
136,111,10,"[11, 18, 49, 62, 98, 102, 106, 116, 121, 126]",0.08102846145629883,2025-12-17T21:48:42.840755
136,112,9,"[0, 15, 42, 54, 97, 102, 104, 123, 124]",0.06251335144042969,2025-12-17T21:48:42.903387
136,113,8,"[11, 17, 20, 49, 58, 74, 75, 92]",0.041992902755737305,2025-12-17T21:48:42.945493
136,114,7,"[0, 19, 38, 57, 76, 95, 114]",0.02912116050720215,2025-12-17T21:48:42.974717
136,115,8,"[33, 52, 61, 67, 76, 80, 101, 117]",0.04622459411621094,2025-12-17T21:48:43.021041
136,116,8,"[0, 17, 34, 51, 68, 85, 102, 119]",0.038958072662353516,2025-12-17T21:48:43.060120
136,117,6,"[0, 22, 44, 66, 88, 110]",0.023361921310424805,2025-12-17T21:48:43.083697
136,118,6,"[23, 24, 67, 88, 91, 97]",0.024245500564575195,2025-12-17T21:48:43.108022
136,119,13,"[7, 22, 62, 68, 71, 82, 83, 86, 97, 111, 115, 118, 126]",0.14417791366577148,2025-12-17T21:48:43.252296
136,120,9,"[8, 17, 18, 58, 60, 71, 84, 124, 131]",0.061780452728271484,2025-12-17T21:48:43.314290
136,121,6,"[0, 3, 112, 115, 124, 127]",0.02240920066833496,2025-12-17T21:48:43.336866
136,122,8,"[0, 17, 34, 51, 68, 85, 102, 119]",0.039461612701416016,2025-12-17T21:48:43.376426
136,123,10,"[0, 32, 44, 49, 73, 75, 77, 97, 103, 107]",0.08372688293457031,2025-12-17T21:48:43.460255
136,124,4,"[0, 3, 127, 130]",0.011261224746704102,2025-12-17T21:48:43.471627
136,125,9,"[6, 11, 23, 37, 50, 57, 60, 62, 79]",0.062172889709472656,2025-12-17T21:48:43.533909
136,126,7,"[12, 23, 28, 35, 39, 126, 130]",0.03133702278137207,2025-12-17T21:48:43.565355
136,127,2,"[11, 17]",0.0041124820709228516,2025-12-17T21:48:43.569569
136,128,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.042249202728271484,2025-12-17T21:48:43.611875
136,129,7,"[0, 1, 2, 3, 4, 5, 6]",0.031044960021972656,2025-12-17T21:48:43.643027
136,130,2,"[0, 3]",0.0025038719177246094,2025-12-17T21:48:43.645633
136,131,5,"[0, 1, 2, 3, 4]",0.015889644622802734,2025-12-17T21:48:43.661581
136,132,4,"[0, 1, 2, 3]",0.01072239875793457,2025-12-17T21:48:43.672399
136,134,3,"[0, 1, 2]",0.005666255950927734,2025-12-17T21:48:43.678142
136,135,2,"[22, 26]",0.003548860549926758,2025-12-17T21:48:43.681798
137,1,2,"[22, 26]",0.003061532974243164,2025-12-17T21:48:43.684988
137,2,3,"[0, 1, 2]",0.005799531936645508,2025-12-17T21:48:43.690837
137,4,4,"[0, 1, 2, 3]",0.01058650016784668,2025-12-17T21:48:43.701513
137,5,5,"[0, 1, 2, 3, 4]",0.015619516372680664,2025-12-17T21:48:43.717209
137,6,2,"[0, 3]",0.002633333206176758,2025-12-17T21:48:43.719936
137,7,7,"[0, 1, 2, 3, 4, 5, 6]",0.0328061580657959,2025-12-17T21:48:43.752807
137,8,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.043630123138427734,2025-12-17T21:48:43.796537
137,9,2,"[11, 17]",0.004056692123413086,2025-12-17T21:48:43.800690
137,10,10,"[0, 13, 26, 39, 52, 65, 78, 91, 104, 117]",0.06841301918029785,2025-12-17T21:48:43.869153
137,11,9,"[6, 11, 23, 37, 50, 57, 60, 62, 79]",0.06465816497802734,2025-12-17T21:48:43.933912
137,12,4,"[0, 3, 15, 18]",0.011395454406738281,2025-12-17T21:48:43.945424
137,13,10,"[1, 5, 16, 30, 56, 57, 58, 63, 86, 115]",0.07892322540283203,2025-12-17T21:48:44.024427
137,14,9,"[21, 43, 54, 72, 85, 113, 121, 130, 131]",0.060620784759521484,2025-12-17T21:48:44.085150
137,15,6,"[0, 3, 18, 21, 36, 39]",0.023298978805541992,2025-12-17T21:48:44.108577
137,16,7,"[0, 19, 38, 57, 76, 95, 114]",0.027867555618286133,2025-12-17T21:48:44.136550
137,17,7,"[27, 39, 41, 50, 76, 95, 129]",0.03369498252868652,2025-12-17T21:48:44.170357
137,18,6,"[23, 24, 67, 88, 91, 97]",0.02405095100402832,2025-12-17T21:48:44.194508
137,19,9,"[6, 22, 26, 28, 35, 57, 62, 70, 108]",0.05588221549987793,2025-12-17T21:48:44.250489
137,20,8,"[0, 17, 34, 51, 68, 85, 102, 119]",0.03991508483886719,2025-12-17T21:48:44.290504
137,21,10,"[0, 3, 24, 27, 48, 51, 72, 75, 96, 99]",0.06319522857666016,2025-12-17T21:48:44.353808
137,22,9,"[0, 39, 41, 50, 76, 82, 95, 129, 135]",0.057204484939575195,2025-12-17T21:48:44.411117
137,23,9,"[11, 17, 20, 31, 49, 75, 92, 96, 117]",0.05403280258178711,2025-12-17T21:48:44.465283
137,24,10,"[14, 41, 43, 56, 62, 69, 83, 97, 118, 136]",0.0721433162689209,2025-12-17T21:48:44.537604
137,25,5,"[8, 14, 58, 80, 102]",0.017437458038330078,2025-12-17T21:48:44.555149
137,26,10,"[6, 7, 23, 50, 55, 56, 59, 107, 114, 129]",0.06511783599853516,2025-12-17T21:48:44.620366
137,27,9,"[0, 15, 30, 45, 60, 75, 90, 105, 120]",0.05197739601135254,2025-12-17T21:48:44.672449
137,28,4,"[36, 67, 101, 117]",0.014190435409545898,2025-12-17T21:48:44.686742
137,29,8,"[8, 16, 54, 68, 80, 101, 102, 127]",0.04246926307678223,2025-12-17T21:48:44.729305
137,30,11,"[0, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120]",0.08417034149169922,2025-12-17T21:48:44.813575
137,31,6,"[11, 17, 49, 58, 74, 92]",0.02339315414428711,2025-12-17T21:48:44.837070
137,32,4,"[16, 54, 80, 127]",0.012458562850952148,2025-12-17T21:48:44.849620
137,33,9,"[0, 15, 30, 45, 60, 75, 90, 105, 120]",0.05165982246398926,2025-12-17T21:48:44.901415
137,34,10,"[24, 33, 48, 54, 62, 90, 104, 108, 110, 121]",0.07378435134887695,2025-12-17T21:48:44.975306
137,35,4,"[24, 67, 88, 91]",0.012620687484741211,2025-12-17T21:48:44.988035
137,36,10,"[0, 13, 26, 39, 52, 65, 78, 91, 104, 117]",0.06423139572143555,2025-12-17T21:48:45.052362
137,37,7,"[24, 33, 48, 62, 104, 110, 121]",0.03862619400024414,2025-12-17T21:48:45.091085
137,38,7,"[6, 50, 56, 71, 107, 114, 129]",0.03109145164489746,2025-12-17T21:48:45.122292
137,39,10,"[6, 7, 17, 29, 49, 71, 84, 89, 102, 130]",0.07385420799255371,2025-12-17T21:48:45.196237
137,40,8,"[32, 49, 75, 79, 83, 103, 104, 129]",0.051535606384277344,2025-12-17T21:48:45.247885
137,41,10,"[6, 7, 23, 50, 55, 56, 59, 107, 114, 129]",0.07186508178710938,2025-12-17T21:48:45.319858
137,42,10,"[3, 12, 23, 25, 42, 54, 60, 104, 123, 124]",0.07424521446228027,2025-12-17T21:48:45.394204
137,43,10,"[24, 33, 48, 54, 62, 90, 104, 108, 110, 121]",0.07691621780395508,2025-12-17T21:48:45.471223
137,44,9,"[6, 7, 8, 23, 50, 55, 59, 107, 129]",0.055782318115234375,2025-12-17T21:48:45.527107
137,45,8,"[0, 39, 41, 50, 82, 95, 129, 135]",0.04697370529174805,2025-12-17T21:48:45.574192
137,46,9,"[1, 5, 16, 18, 56, 57, 58, 63, 86]",0.057480573654174805,2025-12-17T21:48:45.631779
137,47,9,"[6, 7, 8, 23, 50, 55, 59, 107, 129]",0.053362369537353516,2025-12-17T21:48:45.685243
137,48,9,"[0, 39, 41, 50, 76, 82, 95, 129, 135]",0.0610659122467041,2025-12-17T21:48:45.746415
137,49,10,"[0, 13, 26, 39, 52, 65, 78, 91, 104, 117]",0.06658339500427246,2025-12-17T21:48:45.813173
137,50,10,"[14, 17, 20, 21, 32, 42, 61, 121, 124, 136]",0.0721292495727539,2025-12-17T21:48:45.885416
137,51,6,"[26, 39, 55, 71, 86, 87]",0.025321006774902344,2025-12-17T21:48:45.910844
137,52,11,"[0, 4, 28, 39, 41, 50, 82, 95, 125, 129, 135]",0.0932013988494873,2025-12-17T21:48:46.004159
137,53,7,"[0, 3, 31, 56, 59, 112, 115]",0.030431270599365234,2025-12-17T21:48:46.034758
137,54,9,"[12, 14, 15, 40, 55, 80, 122, 128, 135]",0.0643916130065918,2025-12-17T21:48:46.099259
137,55,8,"[0, 27, 45, 67, 76, 116, 128, 129]",0.04456138610839844,2025-12-17T21:48:46.144044
137,56,6,"[2, 18, 33, 76, 80, 117]",0.026759862899780273,2025-12-17T21:48:46.170903
137,57,9,"[39, 48, 67, 73, 75, 99, 108, 116, 124]",0.05631136894226074,2025-12-17T21:48:46.227304
137,58,6,"[23, 24, 67, 88, 91, 97]",0.02518749237060547,2025-12-17T21:48:46.252594
137,59,8,"[51, 54, 79, 95, 102, 108, 112, 135]",0.045114994049072266,2025-12-17T21:48:46.297819
137,60,8,"[32, 49, 75, 79, 83, 103, 104, 129]",0.048973798751831055,2025-12-17T21:48:46.346964
137,61,5,"[23, 24, 88, 91, 97]",0.01730656623840332,2025-12-17T21:48:46.364365
137,62,10,"[0, 13, 26, 39, 52, 65, 78, 91, 104, 117]",0.0745091438293457,2025-12-17T21:48:46.438956
137,63,10,"[6, 21, 32, 34, 42, 100, 109, 118, 119, 136]",0.07742691040039062,2025-12-17T21:48:46.516486
137,64,4,"[0, 3, 67, 70]",0.010352373123168945,2025-12-17T21:48:46.526950
137,65,9,"[1, 5, 16, 18, 56, 57, 58, 63, 86]",0.06364631652832031,2025-12-17T21:48:46.590703
137,66,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.04212355613708496,2025-12-17T21:48:46.633168
137,67,2,"[0, 3]",0.002685070037841797,2025-12-17T21:48:46.635953
137,68,4,"[0, 1, 2, 3]",0.012239933013916016,2025-12-17T21:48:46.648238
137,69,4,"[0, 1, 2, 3]",0.011694669723510742,2025-12-17T21:48:46.660023
137,70,2,"[0, 3]",0.0027701854705810547,2025-12-17T21:48:46.662861
137,71,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.04188370704650879,2025-12-17T21:48:46.704803
137,72,9,"[1, 5, 16, 18, 56, 57, 58, 63, 86]",0.0642547607421875,2025-12-17T21:48:46.769166
137,73,4,"[0, 3, 76, 79]",0.010189294815063477,2025-12-17T21:48:46.779589
137,74,10,"[6, 21, 32, 34, 42, 100, 109, 118, 119, 136]",0.07648110389709473,2025-12-17T21:48:46.856211
137,75,10,"[0, 13, 26, 39, 52, 65, 78, 91, 104, 117]",0.07162618637084961,2025-12-17T21:48:46.927945
137,76,5,"[23, 24, 88, 91, 97]",0.01734471321105957,2025-12-17T21:48:46.945391
137,77,8,"[32, 49, 75, 79, 83, 103, 104, 129]",0.04774284362792969,2025-12-17T21:48:46.993239
137,78,8,"[51, 54, 79, 95, 102, 108, 112, 135]",0.04311656951904297,2025-12-17T21:48:47.036454
137,79,6,"[23, 24, 67, 88, 91, 97]",0.027552127838134766,2025-12-17T21:48:47.064116
137,80,9,"[39, 48, 67, 73, 75, 99, 108, 116, 124]",0.05625510215759277,2025-12-17T21:48:47.120611
137,81,6,"[2, 18, 33, 76, 80, 117]",0.026746273040771484,2025-12-17T21:48:47.147470
137,82,8,"[0, 27, 45, 67, 76, 116, 128, 129]",0.04323005676269531,2025-12-17T21:48:47.190808
137,83,9,"[12, 14, 15, 40, 55, 80, 122, 128, 135]",0.06181979179382324,2025-12-17T21:48:47.252734
137,84,7,"[0, 3, 37, 40, 87, 90, 124]",0.029509305953979492,2025-12-17T21:48:47.282355
137,85,11,"[0, 4, 28, 39, 41, 50, 82, 95, 125, 129, 135]",0.09044432640075684,2025-12-17T21:48:47.372889
137,86,6,"[26, 39, 55, 71, 86, 87]",0.025095462799072266,2025-12-17T21:48:47.398095
137,87,10,"[14, 17, 20, 21, 32, 42, 61, 121, 124, 136]",0.0712137222290039,2025-12-17T21:48:47.469417
137,88,10,"[0, 13, 26, 39, 52, 65, 78, 91, 104, 117]",0.06709504127502441,2025-12-17T21:48:47.536625
137,89,9,"[0, 39, 41, 50, 76, 82, 95, 129, 135]",0.06147360801696777,2025-12-17T21:48:47.598290
137,90,9,"[6, 7, 8, 23, 50, 55, 59, 107, 129]",0.05330252647399902,2025-12-17T21:48:47.651695
137,91,9,"[1, 5, 16, 18, 56, 57, 58, 63, 86]",0.05688047409057617,2025-12-17T21:48:47.708680
137,92,8,"[0, 39, 41, 50, 82, 95, 129, 135]",0.04630279541015625,2025-12-17T21:48:47.755167
137,93,9,"[6, 7, 8, 23, 50, 55, 59, 107, 129]",0.053748369216918945,2025-12-17T21:48:47.809013
137,94,10,"[24, 33, 48, 54, 62, 90, 104, 108, 110, 121]",0.07516813278198242,2025-12-17T21:48:47.884292
137,95,10,"[3, 12, 23, 25, 42, 54, 60, 104, 123, 124]",0.0765984058380127,2025-12-17T21:48:47.960986
137,96,10,"[6, 7, 23, 50, 55, 56, 59, 107, 114, 129]",0.06954479217529297,2025-12-17T21:48:48.030637
137,97,8,"[32, 49, 75, 79, 83, 103, 104, 129]",0.051476478576660156,2025-12-17T21:48:48.082215
137,98,10,"[6, 7, 17, 29, 49, 71, 84, 89, 102, 130]",0.07512879371643066,2025-12-17T21:48:48.157451
137,99,7,"[6, 50, 56, 71, 107, 114, 129]",0.031130552291870117,2025-12-17T21:48:48.188698
137,100,7,"[24, 33, 48, 62, 104, 110, 121]",0.03759479522705078,2025-12-17T21:48:48.226457
137,101,10,"[0, 13, 26, 39, 52, 65, 78, 91, 104, 117]",0.06451940536499023,2025-12-17T21:48:48.291076
137,102,4,"[24, 67, 88, 91]",0.012639284133911133,2025-12-17T21:48:48.303895
137,103,10,"[24, 33, 48, 54, 62, 90, 104, 108, 110, 121]",0.07485008239746094,2025-12-17T21:48:48.378827
137,104,9,"[0, 15, 30, 45, 60, 75, 90, 105, 120]",0.05237579345703125,2025-12-17T21:48:48.431309
137,105,4,"[16, 54, 80, 127]",0.012476444244384766,2025-12-17T21:48:48.443901
137,106,6,"[11, 17, 49, 58, 74, 92]",0.023975610733032227,2025-12-17T21:48:48.467943
137,107,11,"[0, 12, 24, 36, 48, 60, 72, 84, 96, 108, 120]",0.08515238761901855,2025-12-17T21:48:48.553201
137,108,8,"[8, 16, 54, 68, 80, 101, 102, 127]",0.042345285415649414,2025-12-17T21:48:48.595647
137,109,4,"[36, 67, 101, 117]",0.013782739639282227,2025-12-17T21:48:48.609644
137,110,9,"[0, 15, 30, 45, 60, 75, 90, 105, 120]",0.05251884460449219,2025-12-17T21:48:48.662245
137,111,10,"[6, 7, 23, 50, 55, 56, 59, 107, 114, 129]",0.06492781639099121,2025-12-17T21:48:48.727273
137,112,5,"[8, 14, 58, 80, 102]",0.01810622215270996,2025-12-17T21:48:48.745497
137,113,10,"[14, 41, 43, 56, 62, 69, 83, 97, 118, 136]",0.07258009910583496,2025-12-17T21:48:48.818182
137,114,9,"[11, 17, 20, 31, 49, 75, 92, 96, 117]",0.05720973014831543,2025-12-17T21:48:48.875499
137,115,9,"[0, 39, 41, 50, 76, 82, 95, 129, 135]",0.06418633460998535,2025-12-17T21:48:48.939826
137,116,10,"[0, 3, 65, 68, 83, 86, 101, 104, 119, 122]",0.06804132461547852,2025-12-17T21:48:49.007986
137,117,8,"[0, 17, 34, 51, 68, 85, 102, 119]",0.04092836380004883,2025-12-17T21:48:49.049026
137,118,9,"[6, 22, 26, 28, 35, 57, 62, 70, 108]",0.057173967361450195,2025-12-17T21:48:49.106308
137,119,6,"[23, 24, 67, 88, 91, 97]",0.025115251541137695,2025-12-17T21:48:49.131528
137,120,7,"[27, 39, 41, 50, 76, 95, 129]",0.03426384925842285,2025-12-17T21:48:49.165882
137,121,7,"[0, 19, 38, 57, 76, 95, 114]",0.02996683120727539,2025-12-17T21:48:49.195949
137,122,6,"[0, 3, 113, 116, 125, 128]",0.0229337215423584,2025-12-17T21:48:49.218986
137,123,9,"[21, 43, 54, 72, 85, 113, 121, 130, 131]",0.06253504753112793,2025-12-17T21:48:49.281681
137,124,10,"[1, 5, 16, 30, 56, 57, 58, 63, 86, 115]",0.08068585395812988,2025-12-17T21:48:49.362490
137,125,4,"[0, 3, 128, 131]",0.011141300201416016,2025-12-17T21:48:49.373740
137,126,9,"[6, 11, 23, 37, 50, 57, 60, 62, 79]",0.06287884712219238,2025-12-17T21:48:49.436721
137,127,10,"[0, 13, 26, 39, 52, 65, 78, 91, 104, 117]",0.0668036937713623,2025-12-17T21:48:49.503626
137,128,2,"[11, 17]",0.004134178161621094,2025-12-17T21:48:49.507860
137,129,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.04330158233642578,2025-12-17T21:48:49.551236
137,130,7,"[0, 1, 2, 3, 4, 5, 6]",0.03284192085266113,2025-12-17T21:48:49.584269
137,131,2,"[0, 3]",0.002655506134033203,2025-12-17T21:48:49.587029
137,132,5,"[0, 1, 2, 3, 4]",0.016293764114379883,2025-12-17T21:48:49.603380
137,133,4,"[0, 1, 2, 3]",0.01044464111328125,2025-12-17T21:48:49.613923
137,135,3,"[0, 1, 2]",0.0057163238525390625,2025-12-17T21:48:49.619715
137,136,2,"[22, 26]",0.0032329559326171875,2025-12-17T21:48:49.623016
138,1,2,"[22, 26]",0.003378152847290039,2025-12-17T21:48:49.626496
138,2,3,"[0, 1, 2]",0.005306243896484375,2025-12-17T21:48:49.631867
138,4,4,"[0, 1, 2, 3]",0.010274648666381836,2025-12-17T21:48:49.642205
138,5,5,"[0, 1, 2, 3, 4]",0.01591014862060547,2025-12-17T21:48:49.658198
138,7,7,"[0, 1, 2, 3, 4, 5, 6]",0.03144717216491699,2025-12-17T21:48:49.689733
138,8,8,"[0, 1, 2, 3, 4, 5, 6, 7]",0.038065433502197266,2025-12-17T21:48:49.727922
138,10,10,"[0, 13, 26, 39, 52, 65, 78, 91, 104, 117]",0.06281757354736328,2025-12-17T21:48:49.790840
138,11,10,"[11, 18, 49, 62, 98, 102, 106, 116, 121, 126]",0.08179521560668945,2025-12-17T21:48:49.872737
138,13,10,"[6, 8, 22, 26, 28, 35, 57, 62, 70, 108]",0.06709051132202148,2025-12-17T21:48:49.939940
138,14,8,"[0, 17, 34, 51, 68, 85, 102, 119]",0.03880786895751953,2025-12-17T21:48:49.978931
138,16,10,"[0, 13, 26, 39, 52, 65, 78, 91, 104, 117]",0.06347322463989258,2025-12-17T21:48:50.042511
138,17,9,"[27, 39, 41, 45, 50, 76, 95, 128, 129]",0.053627967834472656,2025-12-17T21:48:50.096329
138,19,7,"[1, 39, 40, 55, 71, 87, 108]",0.032887935638427734,2025-12-17T21:48:50.129320
138,20,6,"[0, 23, 46, 69, 92, 115]",0.022122859954833984,2025-12-17T21:48:50.151545
138,22,6,"[19, 25, 63, 71, 113, 118]",0.02893376350402832,2025-12-17T21:48:50.180632
138,23,19,"[0, 7, 14, 21, 28, 35, 42, 49, 56, 63, 70, 77, 84, 91, 98, 105, 112, 119, 126]",0.26736998558044434,2025-12-17T21:48:50.448108
138,25,7,"[8, 14, 58, 68, 80, 83, 102]",0.033150434494018555,2025-12-17T21:48:50.481362
138,26,6,"[0, 23, 46, 69, 92, 115]",0.02076435089111328,2025-12-17T21:48:50.502227
138,28,9,"[8, 16, 54, 68, 80, 101, 102, 117, 127]",0.05565071105957031,2025-12-17T21:48:50.557967
138,29,9,"[6, 7, 8, 23, 50, 55, 59, 107, 129]",0.05443239212036133,2025-12-17T21:48:50.612497
138,31,8,"[0, 17, 34, 51, 68, 85, 102, 119]",0.040636539459228516,2025-12-17T21:48:50.653296
138,32,8,"[1, 40, 50, 56, 71, 107, 108, 114]",0.042040348052978516,2025-12-17T21:48:50.695438
138,34,11,"[2, 16, 29, 64, 68, 97, 98, 108, 119, 135, 137]",0.09280872344970703,2025-12-17T21:48:50.788473
138,35,10,"[24, 33, 48, 54, 62, 71, 104, 110, 121, 124]",0.08317160606384277,2025-12-17T21:48:50.871817
138,37,7,"[41, 56, 62, 69, 97, 118, 136]",0.035602569580078125,2025-12-17T21:48:50.907519
138,38,7,"[11, 20, 31, 67, 96, 117, 137]",0.03217434883117676,2025-12-17T21:48:50.939883
138,40,6,"[33, 61, 67, 76, 80, 101]",0.028020143508911133,2025-12-17T21:48:50.968008
138,41,7,"[0, 19, 38, 57, 76, 95, 114]",0.029513120651245117,2025-12-17T21:48:50.997617
138,43,3,"[0, 46, 92]",0.004888772964477539,2025-12-17T21:48:51.002600
138,44,3,"[11, 17, 58]",0.007261037826538086,2025-12-17T21:48:51.009938
138,46,27,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110, 115, 120, 125, 130]",0.3172469139099121,2025-12-17T21:48:51.327242
138,47,2,"[18, 68]",0.0049364566802978516,2025-12-17T21:48:51.332284
138,49,3,"[0, 46, 92]",0.004724025726318359,2025-12-17T21:48:51.337085
138,50,4,"[11, 17, 49, 58]",0.011618375778198242,2025-12-17T21:48:51.348751
138,52,8,"[0, 3, 27, 30, 55, 58, 110, 113]",0.037393808364868164,2025-12-17T21:48:51.386224
138,53,8,"[11, 17, 20, 49, 58, 75, 92, 96]",0.04429435729980469,2025-12-17T21:48:51.430680
138,55,10,"[0, 27, 40, 45, 67, 76, 111, 116, 128, 129]",0.07080888748168945,2025-12-17T21:48:51.501584
138,56,9,"[33, 48, 54, 60, 62, 71, 104, 121, 124]",0.0619657039642334,2025-12-17T21:48:51.563651
138,58,11,"[18, 41, 43, 53, 62, 68, 90, 93, 94, 118, 136]",0.08761358261108398,2025-12-17T21:48:51.651364
138,59,9,"[5, 16, 30, 57, 63, 86, 112, 115, 132]",0.06304311752319336,2025-12-17T21:48:51.714522
138,61,8,"[6, 22, 26, 28, 35, 57, 62, 70]",0.0421450138092041,2025-12-17T21:48:51.756858
138,62,9,"[27, 35, 48, 49, 63, 86, 103, 114, 137]",0.05876421928405762,2025-12-17T21:48:51.815729
138,64,10,"[6, 8, 22, 26, 28, 35, 57, 62, 70, 108]",0.07050156593322754,2025-12-17T21:48:51.886422
138,65,9,"[27, 39, 41, 45, 50, 76, 95, 128, 129]",0.06439018249511719,2025-12-17T21:48:51.950928
138,67,7,"[0, 1, 2, 3, 4, 5, 6]",0.03412938117980957,2025-12-17T21:48:51.985162
138,68,5,"[0, 1, 2, 3, 4]",0.01688551902770996,2025-12-17T21:48:52.002160
138,70,5,"[0, 1, 2, 3, 4]",0.017054080963134766,2025-12-17T21:48:52.019288
138,71,7,"[0, 1, 2, 3, 4, 5, 6]",0.03397703170776367,2025-12-17T21:48:52.053337
138,73,9,"[27, 39, 41, 45, 50, 76, 95, 128, 129]",0.06019949913024902,2025-12-17T21:48:52.113696
138,74,10,"[6, 8, 22, 26, 28, 35, 57, 62, 70, 108]",0.06501078605651855,2025-12-17T21:48:52.178815
138,76,9,"[27, 35, 48, 49, 63, 86, 103, 114, 137]",0.057398080825805664,2025-12-17T21:48:52.236317
138,77,8,"[6, 22, 26, 28, 35, 57, 62, 70]",0.04093313217163086,2025-12-17T21:48:52.277355
138,79,9,"[5, 16, 30, 57, 63, 86, 112, 115, 132]",0.06059098243713379,2025-12-17T21:48:52.338046
138,80,11,"[18, 41, 43, 53, 62, 68, 90, 93, 94, 118, 136]",0.0828399658203125,2025-12-17T21:48:52.420993
138,82,9,"[33, 48, 54, 60, 62, 71, 104, 121, 124]",0.06194877624511719,2025-12-17T21:48:52.483062
138,83,10,"[0, 27, 40, 45, 67, 76, 111, 116, 128, 129]",0.07180261611938477,2025-12-17T21:48:52.554975
138,85,8,"[11, 17, 20, 49, 58, 75, 92, 96]",0.04410099983215332,2025-12-17T21:48:52.599270
138,86,8,"[0, 3, 40, 43, 89, 92, 129, 132]",0.038066864013671875,2025-12-17T21:48:52.637455
138,88,4,"[11, 17, 49, 58]",0.011907339096069336,2025-12-17T21:48:52.649548
138,89,3,"[0, 46, 92]",0.00486302375793457,2025-12-17T21:48:52.654574
138,91,2,"[18, 68]",0.004865169525146484,2025-12-17T21:48:52.659525
138,92,27,"[0, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95, 100, 105, 110, 115, 120, 125, 130]",0.3204529285430908,2025-12-17T21:48:52.980036
138,94,3,"[11, 17, 58]",0.007778644561767578,2025-12-17T21:48:52.987919
138,95,3,"[0, 46, 92]",0.004857063293457031,2025-12-17T21:48:52.992833
138,97,7,"[0, 19, 38, 57, 76, 95, 114]",0.029978513717651367,2025-12-17T21:48:53.022859
138,98,6,"[33, 61, 67, 76, 80, 101]",0.028612852096557617,2025-12-17T21:48:53.051575
138,100,7,"[11, 20, 31, 67, 96, 117, 137]",0.03302931785583496,2025-12-17T21:48:53.084707
138,101,7,"[41, 56, 62, 69, 97, 118, 136]",0.035567283630371094,2025-12-17T21:48:53.120375
138,103,10,"[24, 33, 48, 54, 62, 71, 104, 110, 121, 124]",0.08027052879333496,2025-12-17T21:48:53.200851
138,104,11,"[2, 16, 29, 64, 68, 97, 98, 108, 119, 135, 137]",0.09617924690246582,2025-12-17T21:48:53.297135
138,106,8,"[1, 40, 50, 56, 71, 107, 108, 114]",0.04249095916748047,2025-12-17T21:48:53.339731
138,107,8,"[0, 17, 34, 51, 68, 85, 102, 119]",0.04136466979980469,2025-12-17T21:48:53.381194
138,109,9,"[6, 7, 8, 23, 50, 55, 59, 107, 129]",0.055179595947265625,2025-12-17T21:48:53.436479
138,110,9,"[8, 16, 54, 68, 80, 101, 102, 117, 127]",0.055632829666137695,2025-12-17T21:48:53.492218
138,112,6,"[0, 23, 46, 69, 92, 115]",0.021448850631713867,2025-12-17T21:48:53.513773
